DCHWSSF,DCHWSNF,DCHWDP,DCHWP1SP,DCHWP1S
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
0.874992,0.859203,1.062492,0,0
22.843735,13.640419,4.374992,0,0
24.937492,15.640411,5.140617,0,0
26.765617,26.905998,6.249985,82.362579,1
25.749992,15.593536,5.10936,76.42289,1
24.874985,14.593536,4.890617,75.383904,1
24.874985,14.593536,4.859367,75.383904,1
24.843735,14.593536,4.92186,75.383904,1
24.843735,14.593536,5.062492,75.383904,1
24.843735,14.593536,5.078117,75.383904,1
24.843735,14.593536,5.062492,75.383904,1
25.95311,23.031021,5.124985,75.383904,1
24.953102,14.343536,4.82811,75.383904,1
24.953102,23.593513,5.046867,75.383904,1
24.953102,22.702888,5.062492,75.383904,1
24.953102,14.890411,5.078117,75.383904,1
24.953102,14.890411,5.078117,75.383904,1
24.953102,21.843521,5.031235,75.383904,1
24.953102,23.859138,5.078117,75.383904,1
24.953102,22.468513,5.046867,75.383904,1
24.953102,19.640411,4.843742,75.383904,1
24.953102,16.562286,5.078117,75.383904,1
24.953102,22.906013,4.79686,75.383904,1
24.953102,22.906013,4.781242,75.383904,1
24.953102,22.937263,4.906235,75.383904,1
24.953102,23.937263,5.062492,75.383904,1
25.95311,23.984138,5.078117,75.383904,1
24.937492,23.937263,5.062492,75.383904,1
25.031235,23.937263,5.046867,76.391975,1
25.031235,23.984138,5.359367,76.391975,1
25.031235,23.984138,5.046867,76.391975,1
25.124985,23.921631,5.062492,76.391975,1
25.124985,23.906021,5.031235,76.391975,1
25.124985,24.031006,4.82811,76.391975,1
25.124985,24.234138,5.10936,76.391975,1
25.124985,24.234138,5.031235,76.391975,1
25.124985,24.296638,5.140617,76.391975,1
25.124985,23.109138,5.01561,76.391975,1
25.124985,23.843513,5.046867,76.391975,1
25.124985,23.843513,5.062492,76.391975,1
25.124985,23.827888,5.078117,76.391975,1
25.124985,24.843506,5.10936,76.391975,1
25.124985,23.781021,5.01561,76.391975,1
25.124985,23.796646,4.906235,76.391975,1
25.124985,23.796646,5.062492,76.391975,1
25.124985,23.796646,4.781242,76.391975,1
25.124985,23.687271,5.031235,76.391975,1
25.093742,23.687271,5.031235,76.391975,1
24.92186,14.734169,4.76561,76.391975,1
24.812492,14.796661,5.01561,76.391975,1
24.874985,14.796661,5.062492,76.391975,1
24.906235,15.062294,4.781242,76.391975,1
24.89061,14.765419,5.078117,76.391975,1
24.89061,16.468536,5.10936,76.391975,1
24.874985,15.109161,4.781242,76.391975,1
