DCHWSSF,DCHWSNF,DCHWDP,DCHWP1SP,DCHWP1S
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.187489,0,0
0.234367,0.89045,1.015614,0,0
0.234367,0.89045,1.281242,0,0
0.234367,0.89045,1.281242,0,0
0.234367,0.89045,1.281242,0,0
0.234367,0.89045,1.156242,0,0
0.234367,0.89045,1.156242,0,0
0.234367,0.89045,1.156242,0,0
0.234367,0.89045,1.156242,0,0
0.234367,0.89045,1.156242,0,0
0.234367,0.89045,1.156242,0,0
0.234367,0.89045,1.156242,0,0
0.234367,0.89045,1.156242,0,0
