DCHWSSF,DCHWSNF,DCHWDP,DCHWP1SP,DCHWP1S
26.937492,27.140388,4.968742,76.645851,1
26.937492,27.140388,4.999985,77.656029,1
26.937492,27.140388,4.999985,77.656029,1
26.937492,27.140388,5.281235,77.656029,1
26.937492,27.140388,4.968742,77.656029,1
26.937492,27.140388,5.062492,77.656029,1
25.906242,27.140388,4.98436,76.63781,1
26.093727,27.359138,5.01561,76.63781,1
26.093727,27.359138,4.98436,76.63781,1
26.093727,27.359138,4.968742,76.63781,1
26.093727,26.343513,5.046867,76.63781,1
26.093727,27.390381,5.01561,76.63781,1
27.093735,27.390381,4.953117,76.63781,1
27.093735,27.390381,4.999985,77.644218,1
26.48436,27.265388,4.968742,77.644218,1
26.48436,27.265388,4.999985,76.639771,1
26.48436,27.265388,4.98436,76.639771,1
26.48436,27.265388,4.953117,76.639771,1
26.48436,27.265388,4.98436,76.639771,1
26.48436,27.265388,4.98436,77.648857,1
26.48436,27.265388,4.98436,77.648857,1
26.546867,27.265388,4.98436,77.648857,1
26.57811,27.359138,4.999985,76.610199,1
26.57811,27.359138,4.98436,76.610199,1
26.57811,27.359138,4.968742,76.610199,1
26.57811,27.359138,5.031235,76.610199,1
26.57811,27.359138,4.999985,76.610199,1
26.57811,27.359138,4.999985,76.610199,1
26.57811,27.359138,4.999985,77.622009,1
26.531235,27.437256,4.953117,77.622009,1
26.531235,27.437256,5.046867,76.571465,1
26.531235,27.437256,4.999985,76.571465,1
26.531235,27.437256,4.999985,76.571465,1
26.531235,27.437256,4.968742,76.571465,1
26.531235,27.437256,4.968742,76.571465,1
26.531235,27.437256,5.046867,77.58532,1
26.531235,27.437256,5.046867,77.58532,1
26.531235,27.437256,5.078117,77.58532,1
26.437492,27.390381,4.968742,77.58532,1
26.437492,27.390381,5.343735,76.552322,1
26.437492,27.390381,4.859367,76.552322,1
26.437492,27.390381,4.98436,76.552322,1
26.437492,27.390381,4.999985,76.552322,1
26.437492,27.390381,4.999985,76.552322,1
26.437492,27.390381,4.968742,77.567764,1
26.437492,27.390381,4.968742,77.567764,1
26.57811,27.296631,5.281235,77.567764,1
26.57811,27.296631,4.999985,76.54319,1
26.57811,27.296631,4.968742,76.54319,1
26.57811,27.296631,5.062492,76.54319,1
26.57811,27.296631,4.999985,76.54319,1
26.57811,27.296631,4.999985,77.545311,1
26.593735,27.531006,4.999985,77.545311,1
26.593735,27.531006,4.999985,77.545311,1
26.593735,27.531006,4.98436,76.444885,1
26.593735,27.531006,4.968742,76.444885,1
26.593735,27.531006,5.046867,76.444885,1
26.593735,27.531006,4.968742,77.447746,1
26.593735,27.531006,5.031235,77.447746,1
26.656242,27.562256,5.046867,77.447746,1
26.656242,27.562256,4.968742,77.447746,1
26.656242,26.531013,4.70311,76.385666,1
26.656242,26.640381,4.999985,76.385666,1
26.656242,26.640381,4.953117,76.385666,1
26.656242,27.640381,4.953117,76.385666,1
26.593735,27.452881,4.968742,77.38784,1
26.593735,27.452881,5.062492,77.38784,1
26.593735,27.452881,4.968742,76.382736,1
26.593735,27.452881,4.92186,76.382736,1
26.593735,27.452881,4.968742,76.382736,1
26.843735,27.281006,4.76561,76.382736,1
26.812485,27.281006,5.031235,77.398033,1
25.874985,27.281006,4.98436,76.28109,1
25.874985,27.281006,4.968742,76.28109,1
25.874985,27.281006,5.01561,76.28109,1
26.890617,27.281006,4.999985,77.285393,1
26.890617,27.281006,4.968742,77.285393,1
26.874985,27.140388,4.98436,77.285393,1
25.906242,27.140388,4.953117,77.285393,1
25.906242,27.140388,5.046867,76.232773,1
25.906242,27.140388,4.76561,76.232773,1
25.95311,27.140388,4.968742,76.232773,1
26.98436,27.140388,4.92186,77.340271,1
26.70311,28.406006,4.968742,77.340271,1
26.70311,27.359138,4.953117,77.340271,1
26.70311,27.359138,5.01561,76.289963,1
26.70311,27.359138,4.749992,76.289963,1
26.70311,27.359138,4.98436,76.289963,1
26.79686,27.421631,4.953117,77.308334,1
26.79686,27.421631,4.98436,77.308334,1
26.82811,27.421631,5.01561,76.30619,1
26.82811,27.421631,5.265617,76.30619,1
26.82811,27.421631,4.968742,76.30619,1
26.82811,27.421631,4.953117,77.418327,1
25.95311,27.468506,5.39061,77.418327,1
27.124977,27.452881,4.953117,77.418327,1
26.093727,27.452881,4.968742,76.336716,1
26.093727,27.452881,4.999985,76.336716,1
26.093727,27.452881,4.968742,76.336716,1
26.421867,27.421631,4.98436,76.336716,1
26.421867,27.421631,5.374992,76.336716,1
26.421867,27.421631,5.031235,76.336716,1
26.421867,27.421631,4.968742,76.336716,1
26.421867,27.421631,4.999985,76.336716,1
26.421867,27.421631,4.999985,76.336716,1
26.421867,27.421631,4.953117,77.342651,1
26.421867,27.421631,4.953117,77.342651,1
26.421867,27.421631,4.953117,77.342651,1
26.421867,27.421631,4.968742,77.342651,1
26.421867,27.421631,4.953117,78.345543,1
26.468735,27.421631,5.046867,78.345543,1
26.499985,27.421631,4.953117,78.345543,1
27.531235,27.421631,5.01561,78.345543,1
27.51561,27.421631,5.124985,78.345543,1
27.562485,27.421631,4.953117,78.345543,1
26.82811,27.374763,5.046867,78.345543,1
26.82811,27.374763,5.187492,77.270599,1
25.734367,27.374763,5.046867,76.230881,1
26.79686,27.374763,4.953117,76.230881,1
26.79686,27.374763,4.98436,76.230881,1
26.79686,27.374763,5.062492,77.243782,1
26.79686,27.374763,4.953117,77.243782,1
26.79686,27.374763,4.953117,77.243782,1
26.79686,27.374763,4.968742,77.243782,1
26.79686,27.374763,4.968742,77.243782,1
26.79686,27.374763,5.281235,77.243782,1
26.79686,27.374763,4.968742,77.243782,1
26.79686,27.374763,4.999985,78.250122,1
26.79686,27.374763,4.999985,78.250122,1
26.79686,27.374763,4.968742,78.250122,1
26.79686,27.374763,4.953117,78.250122,1
26.79686,27.374763,4.98436,78.250122,1
26.79686,27.374763,4.999985,78.250122,1
26.79686,27.374763,4.98436,78.250122,1
26.79686,27.374763,4.98436,78.250122,1
26.79686,27.374763,4.999985,78.250122,1
26.79686,27.374763,5.046867,78.250122,1
26.79686,27.374763,4.968742,78.250122,1
26.79686,27.374763,5.031235,78.250122,1
26.79686,27.374763,4.999985,78.250122,1
26.79686,27.374763,4.98436,78.250122,1
0.749989,26.265381,4.968742,71.058311,1
0.749989,26.265381,4.968742,71.058311,1
0.749989,1.062328,0.859364,0,0
0.749989,1.062328,5.624985,0,0
0.749989,1.062328,0.874992,0,0
0.749989,1.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,0.874992,0,0
0.749989,0.062328,1.078114,0,0
0.749989,0.062328,1.078114,0,0
0.749989,0.062328,1.078114,0,0
0.749989,0.062328,1.078114,0,0
0.749989,0.062328,5.874992,0,0
0.749989,0.062328,5.359367,0,0
0.749989,0.062328,5.031235,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
0.749989,0.062328,0.984367,0,0
