DCHWSSF,DCHWSNF,DCHWDP,DCHWP1SP,DCHWP1S
26.203102,26.796631,4.968742,76.468788,1
26.203102,26.796631,5.078117,76.468788,1
25.906242,26.359131,4.953117,76.468788,1
27.046867,27.390381,4.953117,77.495865,1
26.031235,27.390381,4.999985,77.495865,1
26.015617,27.296631,4.968742,77.495865,1
26.015617,27.296631,5.01561,76.457916,1
26.015617,27.296631,4.92186,76.457916,1
27.031235,27.296631,4.999985,76.457916,1
26.031235,27.296631,4.999985,76.457916,1
25.984352,27.296631,4.968742,76.457916,1
25.984352,27.296631,4.968742,76.457916,1
26.14061,27.296631,4.968742,76.457916,1
26.14061,27.296631,4.968742,76.457916,1
26.124992,27.296631,5.031235,76.457916,1
26.124992,27.296631,5.10936,76.457916,1
26.124992,27.296631,4.953117,76.457916,1
26.124992,27.296631,4.953117,76.457916,1
26.124992,27.296631,4.968742,76.457916,1
26.124992,27.296631,4.98436,76.457916,1
26.124992,27.296631,4.999985,76.457916,1
26.124992,27.296631,4.98436,76.457916,1
26.124992,27.296631,5.046867,76.457916,1
26.124992,27.296631,4.70311,76.457916,1
26.124992,27.296631,4.98436,76.457916,1
26.124992,27.296631,5.046867,76.457916,1
26.124992,27.296631,4.953117,76.457916,1
26.124992,27.296631,4.999985,76.457916,1
26.124992,27.296631,4.968742,76.457916,1
26.124992,27.296631,4.999985,76.457916,1
26.124992,27.296631,4.953117,76.457916,1
26.124992,27.296631,5.01561,76.457916,1
26.124992,27.296631,4.968742,76.457916,1
26.124992,27.296631,5.031235,76.457916,1
26.124992,27.296631,4.98436,76.457916,1
26.124992,27.296631,4.953117,76.457916,1
26.124992,27.296631,4.968742,76.457916,1
26.124992,27.296631,4.968742,76.457916,1
26.124992,27.296631,5.01561,76.457916,1
26.124992,27.296631,5.062492,76.457916,1
26.124992,27.296631,4.999985,76.457916,1
26.124992,27.296631,5.265617,76.457916,1
26.124992,27.327881,4.999985,76.457916,1
26.124992,27.327881,4.999985,77.545143,1
26.124992,27.327881,4.968742,77.545143,1
26.249985,27.406006,5.062492,77.545143,1
26.249985,27.406006,5.062492,76.482185,1
26.249985,27.406006,4.98436,76.482185,1
26.249985,27.406006,4.953117,76.482185,1
26.249985,27.406006,4.999985,76.482185,1
27.234352,27.406006,4.999985,76.482185,1
26.187485,27.406006,4.953117,76.482185,1
26.187485,27.406006,5.01561,76.482185,1
26.187485,27.406006,5.281235,76.482185,1
26.187485,26.406006,4.999985,76.482185,1
26.187485,27.406006,4.718735,76.482185,1
26.187485,27.406006,4.999985,76.482185,1
26.187485,27.406006,4.999985,76.482185,1
26.187485,27.406006,5.01561,76.482185,1
26.187485,27.406006,4.968742,76.482185,1
26.187485,27.406006,4.953117,76.482185,1
26.187485,27.406006,5.046867,76.482185,1
26.187485,27.406006,4.953117,76.482185,1
26.187485,27.406006,4.968742,76.482185,1
26.187485,27.406006,4.92186,76.482185,1
26.187485,27.406006,4.937492,76.482185,1
26.187485,27.406006,4.999985,76.482185,1
26.187485,27.406006,5.312485,76.482185,1
26.187485,27.406006,4.953117,76.482185,1
26.187485,26.374756,4.999985,76.482185,1
26.187485,26.374756,5.046867,76.482185,1
26.187485,26.359131,4.98436,76.482185,1
26.187485,27.359138,5.281235,76.482185,1
26.29686,27.296631,4.98436,76.482185,1
26.29686,27.296631,4.98436,77.483612,1
26.281235,27.702881,4.98436,77.483612,1
26.281235,26.593506,4.98436,76.455086,1
26.281235,26.593506,4.999985,76.455086,1
27.281235,26.593506,4.953117,76.455086,1
27.32811,26.593506,5.01561,76.455086,1
26.35936,27.609123,4.953117,77.463417,1
26.328117,27.609123,4.968742,77.463417,1
26.328117,26.531013,4.953117,77.463417,1
26.328117,26.531013,4.999985,77.463417,1
26.328117,26.531013,4.953117,76.406921,1
26.328117,26.531013,4.953117,76.406921,1
26.328117,26.531013,4.98436,76.406921,1
26.328117,26.531013,4.999985,76.406921,1
26.328117,26.531013,4.999985,76.406921,1
26.328117,26.531013,4.953117,76.406921,1
26.328117,26.531013,4.968742,76.406921,1
26.328117,26.531013,4.953117,76.406921,1
26.328117,26.531013,4.968742,76.406921,1
26.328117,26.531013,4.968742,76.406921,1
26.328117,26.531013,5.281235,76.406921,1
26.328117,26.531013,4.953117,76.406921,1
26.328117,26.531013,4.98436,76.406921,1
26.328117,26.531013,4.999985,76.406921,1
26.328117,26.531013,4.953117,76.406921,1
26.328117,26.531013,4.98436,76.406921,1
26.328117,26.531013,5.031235,76.406921,1
26.328117,26.531013,5.281235,76.406921,1
26.328117,26.531013,4.98436,76.406921,1
26.328117,26.531013,4.968742,76.406921,1
26.328117,26.531013,4.999985,76.406921,1
26.328117,26.531013,5.296867,76.406921,1
26.328117,26.531013,4.968742,76.406921,1
26.328117,26.531013,4.734367,76.406921,1
26.328117,26.531013,4.953117,76.406921,1
