DCHWSSF,DCHWSNF,DCHWDP,DCHWP1SP,DCHWP1S
25.984352,27.906006,5.01561,88.020912,1
25.984352,26.890388,5.062492,88.020912,1
25.171852,26.890388,4.812485,88.020912,1
26.468735,27.812256,5.140617,89.028214,1
26.468735,27.812256,5.031235,89.028214,1
26.468735,27.812256,4.859367,89.028214,1
26.468735,27.812256,5.01561,89.028214,1
26.468735,27.812256,5.062492,89.028214,1
25.421867,27.812256,4.82811,87.983307,1
25.281227,27.874756,5.046867,89.006897,1
26.312477,27.874756,5.031235,89.006897,1
26.312477,27.874756,5.031235,89.006897,1
26.312477,27.874756,5.046867,89.006897,1
26.312477,27.874756,5.062492,89.006897,1
25.296867,27.874756,4.79686,89.006897,1
25.406242,27.874756,4.812485,89.063675,1
26.453117,27.874756,5.078117,89.063675,1
26.453117,27.874756,4.812485,89.063675,1
26.453117,27.874756,4.906235,89.063675,1
26.453117,27.874756,5.062492,89.063675,1
25.45311,27.874756,5.078117,88.057053,1
26.453117,27.906006,4.82811,89.088402,1
26.29686,27.874756,5.062492,89.088402,1
26.29686,27.874756,4.781242,89.088402,1
26.29686,27.874756,5.359367,89.088402,1
26.29686,27.874756,5.140617,89.088402,1
25.26561,27.874756,5.031235,88.076263,1
25.26561,26.874756,5.062492,87.068581,1
26.187485,27.952873,5.140617,89.17804,1
26.187485,27.952873,4.812485,89.17804,1
26.187485,27.952873,4.79686,89.17804,1
26.187485,27.952873,5.078117,89.17804,1
26.187485,27.952873,4.98436,88.156464,1
26.187485,27.952873,5.078117,89.166656,1
26.187485,27.952873,5.046867,89.166656,1
26.187485,27.952873,5.062492,89.166656,1
26.187485,27.952873,5.062492,89.166656,1
26.187485,27.952873,5.10936,89.184914,1
26.187485,27.952873,5.031235,89.184914,1
26.187485,27.952873,5.078117,89.184914,1
26.187485,27.952873,5.031235,89.184914,1
26.187485,27.952873,5.046867,88.170349,1
26.187485,27.952873,4.843742,89.217285,1
26.187485,27.952873,4.843742,89.217285,1
26.187485,27.952873,4.82811,89.217285,1
26.187485,27.952873,4.79686,88.183929,1
26.187485,27.952873,5.124985,88.183929,1
26.187485,27.952873,4.79686,88.183929,1
26.187485,27.952873,5.046867,88.183929,1
26.187485,27.952873,5.10936,88.183929,1
26.187485,27.906006,5.10936,87.178032,1
26.187485,27.906006,4.79686,88.320244,1
26.187485,27.906006,4.812485,88.320244,1
26.187485,27.906006,5.062492,88.320244,1
26.187485,27.906006,5.10936,88.320244,1
26.187485,26.905998,5.124985,87.314316,1
25.124985,26.905998,4.843742,87.314316,1
25.171852,26.905998,5.046867,87.314316,1
26.218742,27.937248,4.531242,87.314316,1
26.35936,27.906006,4.859367,88.351273,1
26.374985,27.906006,5.062492,88.351273,1
26.374985,27.906006,4.812485,88.351273,1
25.35936,27.906006,5.078117,88.351273,1
25.35936,26.781013,4.843742,87.347603,1
25.343735,27.015373,4.812485,87.425873,1
25.374985,28.093506,5.046867,88.454803,1
26.421867,28.093506,4.843742,88.454803,1
26.421867,28.093506,4.812485,88.454803,1
25.35936,28.093506,5.062492,88.454803,1
25.35936,27.062256,5.078117,87.450386,1
25.35936,27.062256,5.10936,86.449707,1
25.35936,27.062256,5.10936,86.449707,1
26.10936,27.140388,4.781242,87.456123,1
26.10936,27.124748,4.812485,88.479584,1
26.10936,27.124748,5.10936,88.479584,1
26.10936,27.124748,4.98436,88.479584,1
26.10936,27.124748,5.20311,87.472023,1
25.07811,27.124748,5.078117,87.472023,1
24.999985,27.124748,5.078117,86.431526,1
24.968735,27.124748,5.10936,86.431526,1
25.984352,27.124748,5.078117,87.455139,1
25.984352,27.124748,4.546867,87.455139,1
25.984352,28.281006,5.10936,88.502953,1
25.984352,27.265388,5.078117,88.502953,1
25.984352,27.265388,5.10936,87.473404,1
25.984352,27.265388,5.031235,87.473404,1
24.968735,27.265388,4.843742,86.450844,1
26.015617,27.265388,4.812485,86.450844,1
26.015617,27.265388,5.078117,86.450844,1
26.04686,26.437263,5.078117,86.450844,1
26.203102,27.249763,5.078117,87.468353,1
26.187485,27.249763,4.79686,87.468353,1
26.187485,27.249763,4.843742,88.484886,1
26.187485,27.249763,4.929676,88.484886,1
25.171852,27.249763,5.01561,87.482704,1
25.171852,27.249763,5.046867,86.478096,1
25.171852,27.249763,5.062492,86.478096,1
25.171852,27.249763,5.10936,86.478096,1
25.171852,27.249763,5.031235,86.478096,1
25.171852,27.406006,4.265617,85.469017,1
26.187485,27.421631,5.10936,87.499527,1
26.187485,27.421631,4.843742,87.499527,1
26.187485,27.421631,4.812485,88.532463,1
26.187485,27.421631,5.062492,88.532463,1
26.187485,27.421631,5.062492,87.525574,1
26.14061,27.499748,4.79686,87.528831,1
26.14061,27.499748,5.062492,88.578072,1
26.14061,27.499748,5.10936,88.59774,1
26.14061,27.499748,5.078117,88.59774,1
26.14061,27.499748,5.078117,88.59774,1
26.14061,27.499748,5.10936,87.583824,1
26.14061,27.499748,5.031235,86.541779,1
26.078117,27.593513,5.218735,88.623093,1
26.078117,27.593513,5.01561,88.623093,1
26.078117,27.593513,5.10936,88.623093,1
26.078117,27.593513,5.062492,88.623093,1
26.078117,27.593513,5.046867,87.613182,1
26.078117,27.593513,5.10936,87.613182,1
26.078117,27.593513,5.10936,86.601639,1
25.14061,26.468506,4.812485,86.601639,1
26.14061,26.468506,5.01561,86.601639,1
26.14061,26.468506,5.078117,86.601639,1
26.14061,26.468506,5.078117,86.601639,1
26.14061,27.484138,5.124985,86.601639,1
26.14061,27.484138,5.046867,86.601639,1
26.14061,27.484138,4.79686,87.621025,1
26.10936,27.484138,4.999985,89.741409,1
26.10936,27.484138,5.062492,89.741409,1
26.10936,27.515381,5.062492,89.741409,1
26.10936,27.499748,5.031235,88.735443,1
26.10936,27.499748,5.01561,88.735443,1
26.10936,27.499748,5.046867,88.749664,1
26.10936,27.499748,5.10936,89.803673,1
26.10936,27.499748,4.859367,89.803673,1
26.10936,27.499748,5.046867,89.803673,1
26.10936,27.499748,5.01561,89.803673,1
26.10936,27.499748,4.749992,89.803673,1
26.10936,28.562248,5.046867,89.803673,1
26.04686,27.327881,5.01561,78.057404,1
26.04686,27.327881,5.078117,77.039505,1
26.04686,26.281006,5.01561,76.017746,1
26.04686,26.281006,5.031235,75.000748,1
26.04686,26.281006,4.843742,75.000748,1
26.04686,26.281006,4.98436,75.000748,1
26.04686,26.281006,5.01561,75.000748,1
26.04686,26.281006,5.031235,75.000748,1
26.04686,26.281006,5.046867,75.000748,1
26.04686,26.281006,5.01561,75.000748,1
26.04686,26.281006,4.98436,75.000748,1
26.04686,26.281006,4.968742,75.000748,1
26.062485,26.281006,5.062492,75.000748,1
24.92186,26.281006,5.01561,75.000748,1
24.953102,26.281006,5.01561,75.000748,1
24.968735,26.281006,4.98436,75.000748,1
24.968735,26.281006,5.031235,75.000748,1
24.937492,26.281006,5.046867,75.000748,1
26.015617,26.281006,4.76561,75.000748,1
24.906235,26.281006,4.781242,75.000748,1
25.92186,26.281006,4.98436,75.000748,1
25.92186,26.281006,4.968742,75.000748,1
25.92186,26.281006,5.01561,75.000748,1
25.92186,26.281006,5.01561,75.000748,1
25.92186,26.281006,4.781242,75.000748,1
25.92186,26.281006,4.999985,75.000748,1
25.92186,26.281006,4.999985,76.009354,1
25.92186,26.281006,4.999985,76.009354,1
25.92186,26.281006,5.031235,76.009354,1
25.92186,26.281006,4.76561,76.009354,1
25.92186,26.281006,5.062492,76.009354,1
25.92186,26.281006,5.01561,76.009354,1
25.92186,26.281006,5.031235,76.009354,1
25.92186,26.281006,4.999985,76.009354,1
25.92186,26.281006,5.078117,76.009354,1
25.92186,26.281006,5.046867,76.009354,1
25.92186,26.281006,5.01561,76.009354,1
25.92186,26.281006,4.98436,76.009354,1
