A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0.419502,0.641214,1918.842285,71.622482,48.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1918.842285,71.622482,48.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1918.351074,71.622482,48.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1917.062866,71.622482,48.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1916.425293,71.622482,48.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1916.425293,71.622482,48.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1920.320679,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1924.131348,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1924.131348,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1924.876709,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1924.876709,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1924.876709,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1921.241211,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1912.888184,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1910.925293,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1912.888184,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1916.486694,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1917.807739,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1917.807739,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1910.944458,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1910.944458,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1916.758545,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1919.608398,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1919.608398,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1914.478027,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1914.478027,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1914.478027,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1919.531616,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1917.220825,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1919.864624,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1917.220825,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1915.101562,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1906.349731,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1906.349731,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1919.872192,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1919.872192,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1919.364258,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1911.766357,71.622482,47.5,10000,74,71.31311
0,0,0,0.419502,0.641214,1910.821411,71.622482,47.5,10000,74,71.31311
