A,B,C,D,E,F,G,H,I,J,DCTN240T
0,1.529167,0,0.73863,0.694885,1874.803101,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1881.4375,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1890.335693,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1892.572388,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1893.737793,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1894.409912,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1894.72168,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1894.72168,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1888.844116,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1888.844116,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1891.43335,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1896.700195,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1896.700195,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1892.934692,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1880.547241,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1880.547241,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1880.547241,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1883.383301,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1889.40271,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1883.383301,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1877.663086,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1877.663086,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1879.044678,72.702484,47,10000,74,70.317482
0,1.529167,0,0.73863,0.694885,1886.008789,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1879.044678,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1871.914429,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1871.914429,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1876.608154,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1883.980225,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1883.980225,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1884.102051,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1884.102051,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1884.102051,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1873.709106,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1873.709106,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1875.504883,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1875.504883,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1875.504883,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1882.397583,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1882.397583,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1882.397583,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1884.712646,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1894.860352,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1894.860352,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1897.208984,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1889.204834,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.875366,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.875366,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.875366,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.622803,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.622803,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.622803,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.222656,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.222656,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1889.89624,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1899.52002,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1885.049927,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1893.850586,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1885.049927,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1886.757935,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1886.267334,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1886.757935,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1897.088013,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1897.088013,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.597046,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1890.046875,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1892.597046,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1890.046875,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1877.303833,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1877.303833,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1874.400513,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1874.400513,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1874.400513,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1874.689453,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1881.340332,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1886.739258,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1886.570312,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1886.570312,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1883.82373,72.702484,47,10000,74,71.318741
0,1.529167,0,0.73863,0.694885,1875.768311,72.702484,47,10000,74,71.318741
