A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,74.209991
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,74.699356,53,9999,74,73.20311
0,0,0,0,100,1873.020874,75.714668,53,9999,74,73.20311
0,0,0,0,100,1873.020874,75.714668,53,9999,74,73.20311
0,0,0,0,100,1873.020874,75.714668,53,9999,74,73.20311
0,0,0,0,100,1873.020874,75.714668,54,9999,74,72.201859
0,0,0,0,100,1853.990723,74.665611,54,9999,74,71.189362
0,0,0,0,100,1853.990723,74.665611,54,9999,74,70.176865
0,0,0,0,100,1851.49707,74.665611,54,9999,74,70.176865
0,0,0,0,100,1851.49707,73.658737,53,9999,74,70.176865
0,0,0,0,100,1855.069092,73.658737,53,9999,74,70.176865
0,0,0,0,100,1855.069092,73.658737,53,9999,74,70.176865
0,0,0,0,100,1856.290161,73.658737,53,9999,74,70.176865
0,0,0,0,100,1860.082153,73.658737,53,9999,74,70.176865
0,0,0,0,100,1860.082153,73.658737,53,9999,74,70.176865
0,0,0,0,100,1861.265015,73.658737,53,9999,74,71.183731
0,0,0,0,100,1859.666992,73.658737,53,9999,74,71.183731
0,0,0,0,100,1859.666992,73.658737,53,9999,74,71.183731
0,0,0,0,100,1854.656372,73.658737,53,9999,74,71.183731
0,0,0,0,100,1854.656372,73.658737,53,9999,74,71.183731
0,0,0,0,100,1865.161499,73.658737,53,9999,74,71.183731
0,0,0,0,100,1865.161499,73.658737,53,9999,74,71.183731
0,0,0,0,100,1860.031982,73.658737,53,9999,74,71.183731
0,0,0,0,100,1860.031982,73.658737,53,9999,74,71.183731
0,0,0,0,100,1862.74707,73.658737,53,9999,74,71.183731
0,0,0,0,100,1862.74707,73.658737,53,9999,74,71.183731
0,0,0,0,100,1859.286133,73.658737,53,9999,74,71.183731
0,0,0,0,100,1859.286133,73.658737,53,9999,74,71.183731
0,0,0,0,100,1857.616333,73.658737,53,9999,74,71.183731
0,0,0,0,100,1854.104858,73.658737,53,9999,74,71.183731
0,0,0,0,100,1854.104858,73.658737,53,9999,74,72.190605
0,0,0,0,100,1852.503418,73.658737,53,9999,74,72.190605
0,0,0,0,100,1852.664429,73.658737,53,9999,74,72.190605
0,0,0,0,100,1843.133789,73.658737,53,9999,74,72.190605
0,0,0,0,100,1852.664429,73.658737,53,9999,74,72.190605
0,0,0,0,100,1865.099976,73.658737,53,9999,74,72.190605
0,0,0,0,100,1870.137695,73.658737,53,9999,74,72.190605
0,0,0,0,100,1865.099976,73.658737,53,9999,74,72.190605
0,0,0,0,100,1870.137695,73.658737,53,9999,74,72.190605
0,0,0,0,100,1870.754883,73.658737,53,9999,74,72.190605
0,0,0,0,100,1870.754883,73.658737,53,9999,74,72.190605
0,0,0,0,100,1865.119141,73.658737,53,9999,74,72.190605
1,0,1,0,100,1860.219849,73.658737,53,9999,74,72.190605
1,0,1,0,100,1863.88623,73.658737,53,9999,74,72.190605
1,0,1,0,100,1863.88623,73.658737,53,9999,74,72.190605
1,0,1,0,100,1865.635864,73.658737,53,9999,74,72.190605
1,0,1,0,100,1865.635864,73.658737,53,9999,74,72.190605
1,0,1,0,100,1865.635864,73.658737,53,9999,74,72.190605
1,0,1,0,100,1862.199341,73.658737,53,9999,74,72.190605
1,0,1,0,100,1867.552856,73.658737,53,9999,74,72.190605
1,0,1,0,100,1865.563965,73.658737,53,9999,74,72.190605
1,0,1,0,100,1865.563965,73.658737,53,9999,74,72.190605
1,0,1,0,100,1862.456787,73.658737,53,9999,74,72.190605
1,0,1,0,100,1862.456787,73.658737,53,9999,74,72.190605
1,0,1,0,100,1867.187622,73.658737,53,9999,74,72.190605
1,0,1,0,100,1867.187622,73.658737,53,9999,74,72.190605
1,0,1,0,100,1866.962402,73.658737,53,9999,74,72.190605
1,0,1,0,100,1866.962402,73.658737,53,9999,74,72.190605
1,0,1,0,100,1866.962402,73.658737,53,9999,74,72.190605
1,0,1,0,100,1876.427124,73.658737,53,9999,74,72.190605
1,0,1,0,100,1874.752075,73.658737,53,9999,74,72.190605
1,0,1,0,100,1874.752075,73.658737,53,9999,74,72.190605
1,0,1,0,100,1870.839844,73.658737,53,9999,74,72.190605
1,0,1,0,100,1845.155273,73.658737,53,9999,74,72.190605
1,0,1,0,100,1845.155273,73.658737,53,9999,74,72.190605
1,0,1,0,100,1850.811279,73.658737,53,9999,74,72.190605
1,0,1,0,100,1858.790405,73.658737,53,9999,74,72.190605
1,0,1,0,100,1858.790405,73.658737,53,9999,74,72.190605
1,0,1,0,100,1862.100586,73.658737,53,9999,74,73.191864
1,0,1,0,100,1867.930664,73.658737,53,9999,74,73.191864
1,0,1,0,100,1867.930664,73.658737,53,9999,74,73.191864
1,0,1,0,100,1861.257324,73.658737,53,9999,74,73.191864
1,0,1,0,100,1861.257324,73.658737,53,9999,74,73.191864
1,0,1,0,100,1871.153809,73.658737,53,9999,74,73.191864
1,0,1,0,100,1876.129272,73.658737,53,9999,74,73.191864
1,0,1,0,100,1876.129272,73.658737,53,9999,74,73.191864
1,0,1,0,100,1885.01123,73.658737,53,9999,74,73.191864
1,0,1,0,100,1887.775879,73.658737,53,9999,74,73.191864
1,0,1,0,100,1887.775879,73.658737,53,9999,74,73.191864
1,0,1,0,100,1876.30603,73.658737,53,9999,74,73.191864
1,0,1,0,100,1871.133179,73.658737,53,9999,74,73.191864
1,0,1,0,100,1870.162598,73.658737,53,9999,74,73.191864
1,0,1,0,100,1870.162598,73.658737,53,9999,74,73.191864
1,0,1,0,100,1877.099731,73.658737,53,9999,74,73.191864
1,0,1,0,100,1877.099731,73.658737,53,9999,74,73.191864
1,0,1,0,100,1874.749146,73.658737,53,9999,74,73.191864
