A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,74.209991
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,74.209991
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,74.209991
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,74.209991
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,74.209991
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,74.209991
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,73.197487
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
0,0,0,0,99.400589,1913.268555,76.842484,46.5,10000,74,72.196236
1,0,1,0,99.400589,1913.268555,76.842484,46.5,10000,74,71.194984
1,0,1,0,99.400589,1885.038086,75.739983,46.5,10000,74,70.176865
1,0,1,0,99.400589,1889.593262,75.739983,45.5,10000,74,70.176865
1,0,1,0,99.400589,1885.038086,75.739983,45.5,10000,74,70.176865
1,0,1,0,99.400589,1889.593262,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1885.294678,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1885.626709,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1885.294678,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1877.333496,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1877.333496,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1885.545044,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1893.339966,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1893.910156,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1893.339966,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1881.640137,74.719048,45.5,10000,74,70.176865
1,0,1,0,99.400589,1880.471191,74.719048,45.5,10000,74,71.178116
1,0,1,0,99.400589,1880.471191,74.719048,45.5,10000,74,71.178116
1,0,1,0,99.400589,1889.769897,74.719048,45.5,10000,74,71.178116
1,0,1,0,99.400589,1889.769897,74.719048,45.5,10000,74,71.178116
1,0,1,0,99.400589,1887.060303,74.719048,45.5,10000,74,71.178116
1,0,1,0,99.400589,1866.646973,74.719048,46.5,10000,74,71.178116
1,0,1,0,99.400589,1860.871094,74.719048,46.5,10000,74,71.178116
1,0,1,0,99.400589,1860.871094,74.719048,46.5,10000,74,71.178116
1,0,1,0,99.400589,1874.651855,74.719048,46.5,10000,74,71.178116
1,0,1,0,99.400589,1875.340576,74.719048,46.5,10000,74,71.178116
1,0,1,0,99.400589,1875.340576,74.719048,46.5,10000,74,71.178116
1,0,1,0,99.400589,1867.039429,74.719048,46.5,10000,74,71.178116
1,0,1,0,99.400589,1860.932983,74.719048,45.5,10000,74,71.178116
1,0,1,0,99.400589,1860.932983,73.717796,45.5,10000,74,71.178116
1,0,1,0,99.400589,1872.306641,73.717796,45.5,10000,74,71.178116
1,0,1,0,99.400589,1891.658936,73.717796,45.5,10000,74,71.178116
1,0,1,0,99.400589,1891.658936,73.717796,45.5,10000,74,71.178116
1,0,1,0,99.400589,1880.236816,73.717796,45.5,10000,74,71.178116
1,0,1,0,99.400589,1862.852295,73.717796,45.5,10000,74,71.178116
1,0,1,0,99.400589,1862.852295,73.717796,45.5,10000,74,71.178116
1,0,1,0,99.400589,1864.68457,73.717796,45.5,10000,74,72.196236
1,0,1,0,99.400589,1879.03418,73.717796,44.5,10000,74,72.196236
1,0,1,0,99.400589,1881.897461,73.717796,44.5,10000,74,72.196236
1,0,1,0,99.400589,1882.539185,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1882.539185,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1876.893066,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1876.893066,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1876.893066,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1874.615234,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1867.788086,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1870.670288,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1870.670288,73.717796,43.5,10000,74,72.196236
1,0,1,0,99.400589,1873.1427,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1873.1427,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1871.833008,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1868.543091,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1868.100708,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1839.197021,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1839.197021,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1865.481567,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1872.970825,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1872.970825,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1883.499023,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1893.071411,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1893.071411,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1896.42334,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1883.924927,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1891.085083,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1878.248779,73.717796,42.5,10000,74,72.196236
1,0,1,0,99.400589,1878.248779,74.772476,42.5,10000,74,72.196236
1,1.5,1,0,99.400589,1865.095093,74.772476,42.5,10000,74,72.196236
1,2.2,1,0,99.400589,1863.917725,74.772476,42.5,10000,74,72.196236
1,2.2,1,0,99.400589,1862.778442,74.772476,42.5,10000,74,72.196236
1,3.833333,1,0,99.400589,1863.917725,74.772476,42.5,10000,74,72.196236
1,3.833333,1,0,99.400589,1855.163452,74.772476,42.5,10000,74,72.196236
1,5,1,0,99.400589,1855.163452,74.772476,41.5,10000,74,73.197487
1,5,1,0,99.400589,1855.163452,74.772476,41.5,10000,74,73.197487
1,5,1,0,99.400589,1938.23584,74.772476,41.5,10000,74,73.197487
1,5,1,0,99.400589,2087.067627,74.772476,41.5,10000,74,73.197487
1,5,1,0,99.400589,2341.254639,74.772476,41.5,10000,74,73.197487
1,5,1,0,99.400589,2597.457031,75.793419,41.5,10000,74,73.197487
1,5,1,0,99.400589,2780.918213,75.793419,41.5,10000,74,73.197487
1,5,1,0,99.400589,2897.667725,75.793419,41.5,10000,74,73.197487
1,5,1,0,99.400589,2924.285156,75.793419,40.5,10000,74,73.197487
1,5,1,0,99.400589,2949.539307,75.793419,40.5,10000,74,73.197487
0,5,0,0,99.400589,2962.285645,76.797485,40.5,10000,74,73.197487
0,5,0,0,99.400589,2962.285645,76.797485,40.5,10000,74,73.197487
0,5,0,0,99.400589,2941.534912,77.812798,40.5,10000,74,73.197487
0,5,0,0,99.400589,2927.783203,77.812798,41.5,10000,74,74.209991
0,5,0,0,99.400589,2883.296875,77.812798,41.5,10000,74,74.209991
0,5,0,0,99.400589,2841.81543,77.812798,41.5,10000,74,74.209991
0,5,0,100,99.400589,2792.740234,77.812798,42.5,2,74,74.209991
0,5,0,100,99.400589,2770.903564,77.812798,42.5,1,74,74.209991
0,5,0,100,99.400589,2765.114014,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2726.936523,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2726.936523,77.812798,43.5,0,74,74.209991
0,5,0,100,99.400589,2738.375977,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2738.375977,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2723.054443,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2723.054443,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2732.561523,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2739.993164,77.812798,43.5,1,74,74.209991
0,5,0,100,99.400589,2739.993164,77.812798,44.5,1,74,74.209991
0,5,0,100,99.400589,2749.626953,77.812798,45.5,1,74,74.209991
0,5,0,100,99.400589,2795.027588,77.812798,45.5,1,74,74.209991
0,5,0,100,99.400589,2795.027588,77.812798,45.5,1,74,74.209991
0,5,0,100,99.400589,2782.327393,77.812798,45.5,1,74,74.209991
0,5,0,100,99.400589,2782.327393,77.812798,45.5,1,74,75.211243
0,5,0,100,99.400589,2817.581299,76.811546,45.5,1,74,75.211243
0,5,0,100,99.400589,2817.581299,76.811546,45.5,1,74,75.211243
0,5,0,100,99.400589,2756.959717,76.811546,45.5,1,74,75.211243
0,5,0,100,99.400589,2731.005859,76.811546,45.5,1,74,75.211243
0,5,0,100,99.400589,2729.638672,76.811546,46.5,1,74,75.211243
0,5,0,100,99.400589,2727.708008,76.811546,46.5,1,74,75.211243
0,5,0,100,99.400589,2725.390625,76.811546,46.5,1,74,75.211243
0,5,0,100,99.400589,2727.708008,76.811546,46.5,1,74,75.211243
0,5,0,100,99.400589,2725.390625,76.811546,47.5,1,74,75.211243
0,5,0,100,99.400589,2713.103027,76.811546,47.5,1,74,75.211243
0,5,0,100,99.400589,2712.635498,76.811546,47.5,1,74,75.211243
0,5,0,100,99.400589,2713.103027,76.811546,47.5,1,74,75.211243
0,5,0,100,99.400589,2724.280762,76.811546,47.5,1,74,75.211243
0,5,0,100,99.400589,2724.280762,76.811546,48.5,1,74,75.211243
0,5,0,100,99.400589,2728.683594,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2722.68457,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2722.68457,76.811546,49.5,0,74,75.211243
0,5,0,100,99.400589,2717.749023,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2717.749023,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2717.749023,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2719.606445,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2706.169678,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2719.606445,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2721.867676,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2722.584961,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2722.584961,76.811546,49.5,1,74,75.211243
0,5,0,100,99.400589,2722.584961,76.811546,49.5,0,74,75.211243
0,5,0,100,99.400589,2724.238525,76.811546,49.5,0,74,75.211243
0,5,0,100,99.400589,2724.238525,76.811546,49.5,0,74,75.211243
0,5,0,100,99.400589,2721.187012,76.811546,49.5,0,74,75.211243
