A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0.079749,99.124702,1848.484131,69.912491,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,69.912491,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,69.912491,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,69.912491,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,69.912491,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,69.912491,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,72.196236
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
0,0,0,0.079749,99.124702,1848.484131,68.897171,54.5,9999,74,71.183731
