A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0.079749,99.124702,1848.484131,69.974358,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,69.974358,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,69.974358,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,69.974358,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,68.961861,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
0,0,0,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
1,0,1,0.079749,99.124702,1848.484131,67.943733,55,9999,74,70.176865
1,1.529167,1,0.079749,99.124702,1836.551514,67.943733,55,9999,74,68.174362
1,2.579166,1,0.079749,99.124702,1836.551514,67.943733,55,9999,74,68.174362
1,2.579166,1,0.079749,99.124702,1811.572021,67.943733,55,9999,74,68.174362
1,4.066666,1,0.079749,99.124702,1792.058594,67.943733,55,9999,74,68.174362
1,4.066666,1,0.079749,99.124702,1792.058594,67.943733,55,9999,74,68.174362
1,4.974202,1,0.079749,99.124702,1815.445312,67.943733,55,9999,74,68.174362
1,4.974202,1,0.079749,99.124702,1824.863281,67.943733,55,9999,74,68.174362
1,4.974202,1,0.079749,99.124702,1824.863281,67.943733,55,9999,74,68.174362
1,4.974202,1,0.079749,99.124702,1823.24353,67.943733,55,9999,74,68.174362
1,4.974202,1,0.079749,99.124702,1777.573975,67.943733,55,9999,74,69.175613
1,4.974202,1,0.079749,99.124702,1768.637085,67.943733,55,9999,74,69.175613
1,4.974202,1,0.079749,99.124702,1766.98584,67.943733,55,9999,74,69.175613
1,4.974202,1,0.079749,99.124702,1752.881592,67.943733,55,9999,74,69.175613
1,4.974202,1,0.079749,99.124702,1731.99353,67.943733,55,9999,74,70.176865
1,4.974202,1,0.079749,99.124702,1731.99353,67.943733,55,9999,74,70.176865
1,4.974202,1,0.079749,99.124702,1745.168091,67.943733,55,9999,74,70.176865
1,4.974202,1,0.079749,99.124702,1766.923218,67.943733,55,9999,74,70.176865
1,4.974202,1,0.079749,99.124702,1766.923218,67.943733,55,9999,74,70.176865
1,4.974202,1,0.079749,99.124702,1770.194702,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1776.253052,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1778.377319,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1779.625977,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1778.377319,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1779.104492,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1779.104492,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1779.104492,67.943733,55,9999,74,71.183731
1,4.974202,1,0.079749,99.124702,1789.466187,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,1791.293701,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,1806.193848,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,1828.023438,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,1933.421265,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2115.810059,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2357.21167,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2614.46582,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2627.745117,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2667.534668,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2667.534668,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2660.477051,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2638.932617,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2654.520508,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2654.520508,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2673.79248,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2673.79248,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2668.073242,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2668.073242,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2668.073242,67.943733,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2677.484131,68.95623,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2677.484131,68.95623,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2677.484131,68.95623,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2694.173584,68.95623,55,9999,74,72.196236
1,4.974202,1,0.079749,99.124702,2677.303711,68.95623,55,9999,74,72.196236
1,3.045833,1,0.079749,99.124702,2694.541992,68.95623,55,9999,74,72.196236
1,3.045833,1,0.079749,99.124702,2694.541992,68.95623,55,9999,74,72.196236
1,3.045833,1,0.079749,99.124702,2694.541992,68.95623,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2711.681885,68.95623,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2693.529297,68.95623,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2697.575439,68.95623,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2697.575439,68.95623,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2697.575439,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2694.509521,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2694.509521,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2705.0979,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2726.683105,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2727.218994,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2729.872559,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2727.218994,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2674.580078,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2674.580078,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2714.167969,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2714.167969,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2620.385986,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,2011.232544,68.956238,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1980.377686,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1862.400146,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1862.400146,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1899.98938,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1903.948364,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1899.98938,69.957481,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1845.813477,70.964363,55,9999,74,72.196236
1,0,1,0.079749,99.124702,1845.813477,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1845.813477,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1836.564819,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1835.737305,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1824.607178,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1824.607178,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1824.024414,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1819.030762,70.964363,56,9999,74,72.196236
1,0,1,0.079749,99.124702,1815.397461,70.964363,56,9999,74,72.196236
