A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0,99.607834,1950.167358,76.870605,53.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,53.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,53.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,53.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,52.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,52.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,52.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,52.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,52.5,9999,73,74.198738
0,0,0,0,99.607834,1950.167358,76.870605,51.5,9999,73,74.198738
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,74.198738
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,74.198738
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,73.191864
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,51.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,50.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,50.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,50.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,50.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,50.5,9999,73,72.190605
0,0,0,0,99.171829,1950.167358,76.870605,50.5,9999,73,72.190605
1,0,1,0,99.171829,1950.167358,76.870605,50.5,124,73,71.189362
1,0,1,0,99.171829,1940.630981,75.855293,50.5,124,73,70.176865
