A,B,C,D,E,F,G,H,I,J,DCTN240T
1,0,1,0.14255,0.106779,1921.429688,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.837036,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.837036,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.397949,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1901.556396,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1901.556396,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1901.556396,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1905.607544,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1905.68103,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.21521,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1916.294312,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1916.294312,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.902466,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.902466,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1913.455566,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1913.455566,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.748535,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.844727,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.844727,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.844727,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1919.086914,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1919.086914,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1916.713623,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1916.713623,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1917.126099,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1917.126099,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1915.390137,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1915.390137,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.335083,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.455444,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.335083,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.410889,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1905.535522,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.410889,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1904.046021,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.820435,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.820435,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1924.221069,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1924.221069,70.143105,36.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1923.298218,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1923.298218,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1923.298218,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1917.450195,70.143105,35.5,9999,74,71.183731
1,0,1,0.14255,0.106779,1917.450195,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.281738,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1918.281738,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1917.85791,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1913.762451,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1913.072632,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1898.727051,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1898.727051,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1912.028076,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1922.844727,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1922.844727,70.143105,36,9999,74,71.183731
1,0,1,0.14255,0.106779,1922.844727,70.143105,36,9999,74,71.183731
