A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0.774419,0.11553,1898.949707,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1900.109375,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1903.135254,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1900.109375,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.642944,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.59021,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1897.334473,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1897.334473,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1897.334473,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1897.322632,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1897.322632,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1897.322632,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.072998,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1891.830566,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1891.830566,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.257568,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.257568,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1900.675781,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1895.084351,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1900.868164,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.97998,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.97998,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.97998,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.943848,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1895.022217,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.943848,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1890.897217,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1890.897217,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1890.021484,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1892.899536,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1878.947388,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1882.099121,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1878.947388,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1882.099121,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1867.967896,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1867.967896,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1851.39563,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1851.39563,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1873.464844,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1880.501343,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1885.03064,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1885.03064,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1885.03064,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1884.21582,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1878.030029,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1871.046875,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1878.030029,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1889.039062,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1896.299316,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1896.757812,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1899.576538,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1896.757812,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1892.043701,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1889.430054,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1889.430054,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1889.430054,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1886.606934,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1886.606934,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1886.606934,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.461426,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.461426,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1859.708984,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1859.708984,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1882.147583,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1889.036133,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1902.481812,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.355591,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.355591,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1898.355591,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1901.019653,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1901.900513,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1901.900513,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1897.256958,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1894.943848,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1886.09375,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1886.09375,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1885.121582,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1885.121582,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1902.458374,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1902.458374,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1902.458374,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1901.257202,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1905.865234,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1901.257202,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1899.62793,71.425606,40,10000,74,71.436867
0,0,0,0.774419,0.11553,1895.191162,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1881.884521,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1881.884521,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1872.778076,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1886.380249,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1870.824951,71.425606,36,10000,74,71.436867
0,0,0,0.774419,0.11553,1886.380249,71.425606,36,10000,74,71.436867
