A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0,0.424291,1836.095093,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1836.095093,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1836.364746,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1834.890137,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1833.930786,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1833.698242,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1833.698242,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1833.698242,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1826.577637,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1825.229248,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1826.577637,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1826.966553,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1829.666016,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1834.128052,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1834.128052,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1828.095825,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1828.095825,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1831.731201,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1832.713379,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1832.713379,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1833.519531,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1837.525879,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1833.519531,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1832.966187,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1832.966187,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1842.763794,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1842.763794,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1826.027832,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1826.027832,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1835.237793,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1835.237793,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1838.02063,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1837.913208,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1837.913208,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1837.913208,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1838.49707,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1838.49707,73.141235,54,9999,74,70.182487
0,0,0,0,0.424291,1835.211426,73.141235,54,9999,74,70.182487
