A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,74.204361
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,73.197487
0,0,0,0.079749,99.124702,1848.484131,68.838112,49.5,9999,74,72.196236
