A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0.430274,0.406054,1885.929688,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1890.033325,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1894.500488,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1894.500488,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1891.835938,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1891.720093,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1891.720093,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1893.553711,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1896.102539,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1896.102539,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1862.975952,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1862.975952,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1883.669067,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1889.236816,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1895.300293,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1895.300293,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1889.148438,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1889.148438,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1884.53064,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1892.83728,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1883.526367,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1892.83728,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1891.05542,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1893.281006,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1891.05542,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1884.80835,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1884.80835,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1894.672852,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1894.672852,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1887.747803,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1879.623535,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1879.623535,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1879.623535,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1862.699585,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1866.330078,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1866.330078,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1880.388428,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1880.388428,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1855.729492,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1850.000732,71.484673,42.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1850.000732,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1851.998779,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1851.998779,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1851.998779,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1858.196045,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1883.758545,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1886.972412,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1886.972412,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1875.501709,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1839.373169,71.484673,41.5,9999,74,71.442482
0,0,0,0.430274,0.406054,1839.373169,71.484673,41.5,9999,74,71.442482
