A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0,34.212051,1843.407349,73.127174,56.5,9999,74,71.189362
0,0,0,0,34.212051,1843.407349,73.127174,56.5,9999,74,71.189362
0,0,0,0,34.212051,1853.185303,73.127174,56.5,9999,74,71.189362
0,0,0,0,34.212051,1857.651367,73.127174,56.5,9999,74,71.189362
0,0,0,0,34.212051,1862.479614,73.127174,56.5,9999,74,71.189362
0,0,0,0,34.212051,1862.479614,73.127174,56.5,9999,74,71.189362
0,0,0,0,34.212051,1849.655762,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1849.655762,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1851.302856,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1851.302856,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1851.302856,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1861.43103,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1865.210938,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1865.210938,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1865.953247,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1865.953247,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1857.516968,72.111855,56.5,9999,74,71.189362
0,0,0,0,34.212051,1857.516968,72.111855,56.5,9999,74,71.189362
1,0,1,0,34.212051,1857.873047,72.111855,56.5,9999,74,71.189362
1,0,1,0,34.212051,1857.873047,71.090919,56.5,9999,74,71.189362
1,0,1,0,34.212051,1846.047852,71.090919,56.5,9999,74,71.189362
1,0,1,0,34.212051,1840.87439,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1846.047852,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1849.265747,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1849.265747,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1846.973145,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1846.048828,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1844.354248,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1846.048828,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1844.354248,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1842.060547,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1839.856934,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1839.856934,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1844.667358,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1846.856201,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1846.856201,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1839.803223,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1839.803223,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1844.771973,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1849.644287,72.100609,56.5,9999,74,71.189362
1,0,1,0,34.212051,1856.803223,72.100609,56.5,9999,74,71.189362
