A,B,C,D,E,F,G,H,I,J,DCTN240T
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,53.5,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,72.6828,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,71.678734,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,71.678734,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,71.678734,52,9999,74,73.197487
0,0,0,0.602229,99.551369,1933.388428,71.678734,52,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,71.678734,52,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,71.678734,52,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.67186,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.67186,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.67186,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.67186,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.67186,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.67186,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.67186,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,71.69561,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,71.69561,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,71.69561,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,71.69561,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,71.69561,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.666237,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.666237,51,9999,74,72.190605
0,0,0,0.602229,99.551369,1933.388428,70.666237,51,9999,74,72.190605
